X,Y,PHI
16.959,13.9196,1.49996
16.9662,14.0218,1.49952
16.9708,14.0858,1.49926
16.9752,14.1471,1.49903
16.9806,14.2225,1.49875
16.9863,14.3011,1.49846
16.9916,14.374,1.49822
16.9993,14.4801,1.49788
17.0029,14.5293,1.49774
17.0084,14.6041,1.49754
17.014,14.6811,1.49736
17.02,14.7621,1.49719
17.0262,14.8469,1.497
17.032,14.9257,1.49683
17.0374,14.9984,1.49667
17.0431,15.074,1.4965
17.0487,15.1505,1.4963
17.055,15.2345,1.49607
17.0611,15.3165,1.49585
17.0665,15.3882,1.49568
17.073,15.4735,1.49549
17.081,15.58,1.49528
17.0876,15.6673,1.49514
17.0908,15.7096,1.49508
17.0967,15.7879,1.49499
17.1029,15.8683,1.4949
17.1129,16.0005,1.4947
17.115,16.0286,1.49466
17.1239,16.1445,1.49462
17.1281,16.1997,1.49453
17.1343,16.2804,1.49439
17.1407,16.3641,1.49433
17.1469,16.4454,1.49429
17.1531,16.5267,1.49429
17.1594,16.6089,1.49415
17.1658,16.6915,1.49397
17.1722,16.7745,1.49382
17.1801,16.877,1.49357
17.1867,16.9626,1.49337
17.1914,17.0238,1.49315
17.2004,17.1392,1.49278
17.2057,17.2072,1.49256
17.2122,17.2891,1.49238
17.2172,17.3535,1.49222
17.2238,17.4372,1.49202
17.232,17.5413,1.49181
17.2392,17.6317,1.49171
17.2461,17.7184,1.49167
17.2501,17.7692,1.49165
17.2569,17.855,1.49163
17.2635,17.9388,1.49162
17.2721,18.0464,1.49164
17.2783,18.1246,1.49166
17.2838,18.194,1.49168
17.2923,18.3017,1.49168
17.2978,18.3712,1.49168
17.3056,18.4688,1.49167
17.3129,18.5607,1.49166
17.3177,18.6224,1.49164
17.3242,18.7036,1.49158
17.3307,18.7862,1.4916
17.3394,18.8956,1.49156
17.3456,18.9735,1.4915
17.3506,19.0368,1.49138
17.3577,19.1255,1.4913
17.3643,19.2081,1.49126
17.3725,19.3108,1.49121
17.3806,19.4125,1.49114
17.3854,19.4733,1.49114
17.392,19.5556,1.49113
17.3987,19.6391,1.49112
17.4064,19.7354,1.49112
17.4136,19.8257,1.49116
17.4193,19.8981,1.49116
17.4265,19.9882,1.49117
17.4349,20.0925,1.49119
17.441,20.1692,1.49122
17.451,20.2944,1.49121
17.4538,20.3302,1.4912
17.4608,20.4175,1.49114
17.468,20.5078,1.49109
17.4752,20.5979,1.49102
17.4834,20.7008,1.49097
17.4881,20.76,1.49095
17.4949,20.8449,1.49094
17.5018,20.9303,1.49095
17.51,21.0332,1.49101
17.5191,21.1475,1.49108
17.5225,21.1899,1.4911
17.5298,21.2808,1.49111
17.5364,21.3636,1.49111
17.5433,21.4503,1.4911
17.5531,21.5731,1.49102
17.5573,21.6256,1.49098
17.5641,21.7097,1.4909
17.5713,21.8001,1.49079
17.5799,21.9072,1.49068
17.5877,22.0048,1.49061
17.5925,22.0648,1.49058
17.5992,22.1476,1.49055
17.6059,22.2312,1.49053
17.6156,22.3509,1.4905
17.6213,22.4225,1.49049
17.6296,22.5252,1.49049
17.634,22.5799,1.49049
17.6413,22.6704,1.49051
17.6495,22.773,1.49057
17.656,22.8536,1.49064
17.6618,22.9258,1.49073
17.6689,23.0144,1.49084
17.6769,23.1135,1.49094
17.6848,23.2129,1.49103
17.6945,23.3338,1.49107
17.6973,23.369,1.49108
17.7036,23.4483,1.49107
17.7132,23.5685,1.491
17.7262,23.7309,1.49091
17.7266,23.7356,1.49091
17.7313,23.7947,1.4909
17.74,23.903,1.49092
17.7453,23.9696,1.49096
17.7536,24.073,1.49107
17.7608,24.1629,1.49121
17.7677,24.2502,1.49136
17.7733,24.3207,1.4915
17.7804,24.4095,1.49166
17.7894,24.5231,1.49184
17.7982,24.6338,1.49196
17.8009,24.6679,1.49199
17.808,24.7586,1.49205
17.8145,24.8412,1.49208
17.8221,24.9371,1.49208
17.8311,25.0513,1.49209
17.8378,25.1366,1.49209
17.8427,25.1985,1.49209
17.8538,25.3384,1.49211
17.8607,25.4261,1.49213
17.868,25.5192,1.49217
17.8701,25.5456,1.49219
17.8771,25.6344,1.49224
17.8847,25.7305,1.49231
17.8929,25.836,1.49237
17.8995,25.9195,1.49238
