time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc,duration
3446890258,1.1875,11.6797,-0.00218166,0.09375,0.02046
3446925246,1.0625,11.6753,-0.00109083,0.09375,0.034988
3446963521,1.0625,11.671,0,0.09375,0.038275
3447009298,1.0625,11.6753,0,0,0.045777
3447040333,1.0625,11.6753,-0.00218166,0,0.031035
3447084681,1.0625,11.6667,-0.00327249,0,0.044348
3447086409,1.0625,11.6623,-0.00218166,0,0.001728
3447105333,1.0625,11.658,-0.00218166,0,0.018924
3447173265,1.1875,11.645,0,0,0.067932
3447188444,1.1875,11.6363,0,0,0.015179
3447233362,1.1875,11.6233,0,0,0.044918
3447266819,1.1875,11.6103,0,0,0.033457
3447305419,1.1875,11.6059,0,0,0.0386
3447326383,1.25,11.6059,0,0,0.020964
3447345760,1.25,11.6059,0,0.09375,0.019377
3447407374,1.25,11.6146,0,0.09375,0.061614
3447425228,1.25,11.6103,-0.00109083,0.09375,0.017854
3447506812,1.25,11.6016,-0.00109083,0.09375,0.081584
3447572040,1.25,11.5972,-0.00109083,0.09375,0.065228
3447606336,1.1875,11.5755,-0.00218166,0,0.034296
3447646036,1.1875,11.5712,-0.00218166,0,0.0397
3447670407,1.1875,11.5625,-0.00109083,0,0.024371
3447670674,1.1875,11.5538,-0.00109083,0,0.000267
3447691624,1.1875,11.5451,0,0,0.02095
3447781845,1.1875,11.5278,-0.00109083,0,0.090221
3447792794,1.1875,11.5234,-0.00109083,0,0.010949
3447806341,1.1875,11.5104,0,0,0.013547
3447825177,1.1875,11.5061,0,0,0.018836
3447854400,1.1875,11.5017,0,0,0.029223
3447909399,1.25,11.5017,0,0.09375,0.054999
3447936757,1.25,11.4931,0,0.09375,0.027358
3447975013,1.25,11.5104,-0.00218166,0.09375,0.038256
3447985477,1.1875,11.4974,-0.00218166,0.09375,0.010464
3448007124,1.1875,11.4887,-0.00109083,0.09375,0.021647
3448026965,1.1875,11.4931,0,0.09375,0.019841
3448062621,1.1875,11.4887,0,0.09375,0.035656
3448095159,1.1875,11.48,-0.00109083,0.09375,0.032538
3448106715,1.1875,11.48,-0.00109083,0.09375,0.011556
3448171408,1.1875,11.467,-0.00327249,0,0.064693
3448185224,1.1875,11.4627,-0.00327249,0,0.013816
3448264754,1.1875,11.4366,-0.00218166,0,0.07953
3448287898,1.1875,11.4366,-0.00109083,0,0.023144
3448329122,1.1875,11.4453,-0.00109083,0,0.041224
3448351576,1.1875,11.4497,-0.00109083,0,0.022454
3448373743,1.1875,11.4453,-0.00109083,0,0.022167
3448400321,1.1875,11.441,0,0,0.026578
3448434720,1.1875,11.4453,0,0.09375,0.034399
3448447687,1.1875,11.4453,0,0.09375,0.012967
3448472844,1.0625,11.441,0.00218166,0.09375,0.025157
3448484825,1.0625,11.4453,0.00218166,0.09375,0.011981
3448533401,1.0625,11.4497,0,0,0.048576
3448548709,1.0625,11.441,0,0,0.015308
3448567411,1.0625,11.441,-0.00109083,0,0.018702
3448596199,1.0625,11.4323,-0.00109083,0,0.028788
3448604641,1,11.4279,-0.00109083,0,0.008442
3448629182,1,11.4279,-0.00109083,0,0.024541
3448665314,1,11.4106,-0.00218166,0,0.036132
3448692442,1,11.4019,-0.00327249,0.09375,0.027128
3448778901,1,11.4019,-0.00327249,0,0.086459
3448792182,1,11.3932,-0.00327249,0,0.013281
3448811480,1,11.4019,-0.00218166,0,0.019298
3448858280,1,11.4019,0,0,0.0468
3448865943,1,11.4106,0,0,0.007663
3448892913,1,11.4149,0,0,0.02697
3448905067,1,11.4149,-0.00109083,-0.09375,0.012154
3448934822,1,11.4149,-0.00109083,-0.09375,0.029755
3448984478,1,11.4236,-0.00218166,0,0.049656
3449006477,1,11.4149,-0.00109083,0,0.021999
3449037819,1,11.4062,0,0,0.031342
3449072839,1,11.4236,0,0,0.03502
3449084588,1,11.4193,0,0,0.011749
3449105376,1,11.4193,-0.00109083,0,0.020788
3449126175,1,11.4236,-0.00109083,0,0.020799
3449167781,0.875,11.4106,-0.00327249,0,0.041606
3449189939,0.875,11.4062,-0.00436332,0.09375,0.022158
3449233563,0.875,11.4149,-0.00327249,0.09375,0.043624
3449274640,0.875,11.4106,-0.00327249,0.09375,0.041077
3449294333,0.875,11.4106,-0.00436332,0,0.019693
3449306707,0.875,11.4193,-0.00327249,0,0.012374
3449333532,1,11.4193,-0.00436332,0,0.026825
3449393636,0.875,11.4193,-0.00436332,0,0.060104
3449474613,1,11.4627,-0.00218166,0,0.080977
3449493323,1,11.4714,-0.00218166,0,0.01871
3449531236,0.875,11.4887,-0.00436332,0,0.037913
3449566805,0.875,11.4931,-0.00327249,0,0.035569
3449596889,0.875,11.5017,-0.00218166,0,0.030084
3449625474,0.875,11.5278,-0.00109083,0,0.028585
3449659346,0.875,11.5408,-0.00109083,0,0.033872
3449667203,0.875,11.5538,-0.00109083,0,0.007857
3449688059,0.875,11.5625,-0.00109083,0,0.020856
3449704331,0.875,11.5625,-0.00109083,0,0.016272
3449742102,0.875,11.5625,-0.00109083,0,0.037771
3449766649,0.875,11.5712,-0.00109083,0,0.024547
3449781852,0.875,11.5755,-0.00109083,0,0.015203
3449842402,0.875,11.5886,-0.00218166,0,0.06055
3449884058,0.875,11.6016,-0.00218166,0,0.041656
3449905457,0.875,11.6016,-0.00218166,0,0.021399
3449956383,0.875,11.6146,-0.00218166,0.09375,0.050926
3449971249,0.875,11.6189,-0.00218166,0.09375,0.014866
3449984349,0.875,11.6189,-0.00218166,0,0.0131
3450059866,0.875,11.6319,-0.00218166,0,0.075517
3450067831,0.875,11.6406,-0.00218166,-0.09375,0.007965
3450106181,0.875,11.645,-0.00218166,-0.09375,0.03835
3450128060,0.875,11.6536,-0.00436332,-0.09375,0.021879
3450150356,0.875,11.6667,-0.00436332,-0.09375,0.022296
3450194336,0.875,11.671,-0.00545415,0,0.04398
3450210030,0.875,11.684,-0.00545415,0,0.015694
3450247845,0.875,11.6971,-0.00436332,0,0.037815
3450289066,0.875,11.7101,-0.00545415,-0.09375,0.041221
3450346782,0.875,11.7188,-0.00218166,-0.09375,0.057716
3450389580,1,11.7448,-0.00109083,-0.09375,0.042798
3450389966,1,11.7491,-0.00109083,-0.09375,0.000386
3450406423,1,11.7535,-0.00109083,0,0.016457
3450454980,1.0625,11.7665,-0.00218166,0,0.048557
3450467725,1,11.7665,-0.00327249,0,0.012745
3450488602,1,11.7752,-0.00327249,0,0.020877
3450547490,1,11.7882,-0.00327249,0,0.058888
3450570133,1,11.7969,-0.00218166,0,0.022643
3450663930,0.75,11.8012,-0.00109083,0,0.093797
3450684929,0.75,11.8012,-0.00218166,0,0.020999
3450726518,0.75,11.7969,-0.00218166,0,0.041589
3450752224,0.75,11.7882,-0.00327249,0,0.025706
3450804146,0.875,11.7969,-0.00327249,0,0.051922
3450842538,0.875,11.8012,-0.00545415,0,0.038392
3450854849,1,11.8056,-0.00545415,0,0.012311
3450870776,1,11.8056,-0.00654498,0,0.015927
3450927301,1.1875,11.8142,-0.00654498,0,0.056525
3450944783,1.1875,11.8316,-0.00545415,0,0.017482
3450984718,1.375,11.8316,-0.00327249,0.09375,0.039935
3451008745,1.5625,11.8533,-0.00218166,0,0.024027
3451070542,1.75,11.8924,-0.00109083,0,0.061797
3451086378,1.75,11.8967,0,0,0.015836
3451103889,1.75,11.9054,0,0.09375,0.017511
3451185337,1.6875,11.9488,0.00327249,0.09375,0.081448
3451203497,1.6875,11.9531,0.00218166,0.09375,0.01816
3451232385,1.6875,11.9748,0.00218166,0,0.028888
3451259395,1.5625,11.9792,0.00109083,0,0.02701
3451283586,1.5625,11.9748,0.00109083,0.09375,0.024191
3451303683,1.5625,11.9705,0.00109083,0.09375,0.020097
3451363609,1.5625,11.9748,0.00109083,0,0.059926
3451383421,1.5625,11.9575,0,0,0.019812
3451409712,1.5625,11.9575,0,0,0.026291
3451449165,1.5625,11.9618,0,0,0.039453
3451476678,1.6875,11.9531,0,0,0.027513
3451483283,1.75,11.9531,0,0,0.006605
3451503962,1.75,11.9618,0,0,0.020679
3451524890,1.75,11.9705,-0.00109083,0,0.020928
3451552957,1.875,11.9705,-0.00109083,0,0.028067
3451575715,1.875,11.9748,-0.00218166,-0.09375,0.022758
3451683182,1.875,11.9835,0.00436332,0.09375,0.107467
3451719379,1.875,11.9965,0.00654498,0.1875,0.036197
3451765937,1.6875,11.9878,0.00218166,0.09375,0.046558
3451803534,1.5625,11.9965,0.00327249,0,0.037597
3451859623,1.5,12.0009,0.00436332,0,0.056089
3451863737,1.5625,12.0139,0.00218166,0,0.004114
3451883668,1.5625,12.0139,0,0,0.019931
3451904728,1.5625,12.0139,-0.00109083,0,0.02106
3451923438,1.5,12.0139,-0.00218166,0,0.01871
3451976710,1.375,12.0139,-0.00436332,0,0.053272
3451985241,1.375,12.0182,-0.00109083,0,0.008531
3452006598,1.25,12.0182,-0.00109083,0.09375,0.021357
3452057050,1.375,12.0269,0.00109083,0.09375,0.050452
3452065487,1.375,12.0269,0.00327249,0.09375,0.008437
3452083058,1.375,12.0269,0.00327249,0,0.017571
3452124392,1.25,12.0269,0.00218166,0,0.041334
3452143898,1.25,12.0269,0.00218166,0,0.019506
3452185673,1.25,12.0269,0.00109083,0,0.041775
3452203401,1.25,12.0182,0.00109083,0,0.017728
3452234346,1.25,12.0182,0,0,0.030945
3452257354,1.25,12.0269,0,0,0.023008
3452333406,1.1875,12.0139,-0.00109083,0.09375,0.076052
3452368859,1.1875,12.0096,-0.00218166,0.09375,0.035453
3452403278,1.1875,12.0009,-0.00109083,0.09375,0.034419
3452424754,1.1875,11.9965,0,0.09375,0.021476
3452461895,1.1875,11.9922,0,0.09375,0.037141
3452474278,1.1875,11.9878,0,0.09375,0.012383
3452538266,1.0625,11.9792,-0.00109083,0,0.063988
3452604420,1.0625,11.9661,-0.00109083,0,0.066154
3452640510,1.0625,11.9661,-0.00109083,0,0.03609
3452671841,1,11.9661,-0.00109083,0,0.031331
3452672104,1,11.9661,-0.00109083,0,0.000263
3452683050,0.875,11.9575,-0.00109083,0,0.010946
3452703097,0.875,11.9488,-0.00218166,0,0.020047
3452723406,0.875,11.9488,-0.00109083,0,0.020309
3452752394,0.875,11.9488,0,0,0.028988
3452809546,0.875,11.9358,0,0.09375,0.057152
3452832191,0.875,11.9358,0,0,0.022645
3452857835,0.75,11.9401,0,0,0.025644
3452869916,0.75,11.9314,0,0,0.012081
3452883843,0.75,11.9184,-0.00327249,0,0.013927
3452904565,0.75,11.9184,-0.00218166,0,0.020722
3452927702,0.75,11.9184,-0.00218166,0,0.023137
3453006659,0.75,11.9141,-0.00327249,0,0.078957
3453023591,0.75,11.9141,-0.00327249,0,0.016932
3453042798,0.75,11.9141,-0.00327249,0,0.019207
3453066525,0.75,11.9141,-0.00218166,0,0.023727
3453118342,0.75,11.9184,-0.00109083,0,0.051817
3453145197,0.75,11.9097,0,0,0.026855
3453225150,0.75,11.8967,0,0,0.079953
3453257690,0.75,11.8924,-0.00109083,-0.09375,0.03254
3453304141,0.75,11.875,-0.00218166,-0.09375,0.046451
3453323057,0.75,11.8663,-0.00218166,0,0.018916
3453373836,0.75,11.8489,-0.00218166,-0.09375,0.050779
3453384363,0.75,11.8489,-0.00218166,-0.09375,0.010527
3453402629,0.75,11.8403,-0.00218166,-0.09375,0.018266
3453422839,0.75,11.8316,-0.00218166,0,0.02021
3453451587,0.75,11.8272,-0.00218166,0,0.028748
3453490286,0.75,11.8316,-0.00109083,0,0.038699
3453491996,0.75,11.8229,-0.00109083,0,0.00171
3453504344,0.75,11.8272,-0.00109083,0,0.012348
3453530122,0.75,11.8272,-0.00109083,0.09375,0.025778
3453545524,0.75,11.8229,-0.00109083,0.09375,0.015402
3453573662,0.75,11.8186,-0.00109083,0.09375,0.028138
3453582738,0.75,11.8186,0,0.09375,0.009076
3453604773,0.75,11.8229,0,0,0.022035
3453627213,0.75,11.8186,0,0,0.02244
3453686605,0.6875,11.8142,-0.00218166,0.09375,0.059392
3453702693,0.6875,11.8056,-0.00218166,0.09375,0.016088
3453737907,0.6875,11.8056,-0.00218166,0.09375,0.035214
3453774475,0.6875,11.7969,-0.00327249,0.09375,0.036568
3453807515,0.6875,11.8056,-0.00436332,0.09375,0.03304
3453824187,0.6875,11.7969,-0.00436332,0,0.016672
3453873203,0.6875,11.7969,-0.00327249,0,0.049016
3453884335,0.6875,11.8012,-0.00327249,0.09375,0.011132
3453903931,0.6875,11.8012,-0.00218166,0.09375,0.019596
3453923856,0.6875,11.8056,0,0.09375,0.019925
3453960318,0.6875,11.7969,-0.00109083,0.09375,0.036462
3453993696,0.5625,11.7795,-0.00218166,0,0.033378
3454003081,0.5625,11.7925,-0.00109083,0,0.009385
3454043401,0.5625,11.7708,-0.00109083,0,0.04032
3454079214,0.5625,11.7665,-0.00109083,0,0.035813
3454124037,0.5625,11.7578,-0.00218166,0,0.044823
3454146133,0.5625,11.7491,-0.00327249,0,0.022096
3454203460,0.5625,11.7404,-0.00436332,0,0.057327
3454223907,0.5625,11.7404,-0.00327249,0,0.020447
3454244519,0.5625,11.7361,-0.00327249,0,0.020612
3454283658,0.5625,11.7361,-0.00218166,0,0.039139
3454302626,0.5625,11.7361,-0.00218166,0,0.018968
3454357210,0.5625,11.7188,-0.00218166,0,0.054584
3454382149,0.5625,11.7144,-0.00218166,0,0.024939
3454409214,0.5625,11.7101,-0.00109083,0,0.027065
3454429116,0.5625,11.7101,-0.00109083,0,0.019902
3454456986,0.5625,11.7014,-0.00218166,0,0.02787
3454484104,0.5625,11.6971,-0.00218166,0,0.027118
3454512944,0.5625,11.6927,-0.00218166,0,0.02884
3454576924,0.5625,11.671,-0.00436332,0,0.06398
3454582993,0.5625,11.671,-0.00436332,0,0.006069
3454602171,0.5625,11.6667,-0.00436332,0,0.019178
3454656257,0.5625,11.6667,-0.00436332,0,0.054086
3454662450,0.5625,11.6623,-0.00327249,0,0.006193
3454682228,0.5625,11.658,-0.00327249,0,0.019778
3454703162,0.5625,11.6493,-0.00327249,0,0.020934
3454722113,0.5625,11.6493,-0.00545415,0,0.018951
3454780412,0.5625,11.6363,-0.00327249,0,0.058299
3454797463,0.5625,11.6319,-0.00218166,0,0.017051
3454877138,0.5625,11.6319,-0.00218166,0,0.079675
3454883381,0.5625,11.6363,-0.00109083,0,0.006243
3454903662,0.6875,11.6406,-0.00109083,0,0.020281
3454937725,0.6875,11.6363,-0.00109083,0,0.034063
3454982532,0.6875,11.6406,-0.00218166,0,0.044807
3455002357,0.6875,11.6363,-0.00327249,0,0.019825
3455082466,0.6875,11.6319,-0.00327249,0,0.080109
3455106689,0.6875,11.6319,-0.00327249,0,0.024223
3455129915,0.6875,11.6276,-0.00327249,0,0.023226
3455197698,0.5625,11.6103,-0.00218166,0,0.067783
3455222069,0.5625,11.5972,-0.00218166,0,0.024371
3455244674,0.5625,11.5972,-0.00109083,0,0.022605
3455282522,0.5625,11.5799,-0.00218166,0,0.037848
3455302712,0.5625,11.5755,-0.00218166,0,0.02019
3455350403,0.5625,11.5712,-0.00218166,0,0.047691
3455374457,0.6875,11.5625,-0.00327249,0,0.024054
3455382381,0.6875,11.5538,-0.00327249,0,0.007924
3455402738,0.6875,11.5538,-0.00327249,0,0.020357
3455464137,0.6875,11.5408,-0.00218166,0,0.061399
3455483427,0.6875,11.5321,-0.00218166,0,0.01929
3455504283,0.6875,11.5321,-0.00218166,0,0.020856
3455536431,0.6875,11.5234,-0.00327249,0,0.032148
3455589952,0.6875,11.5147,-0.00327249,0,0.053521
3455603558,0.6875,11.5061,-0.00218166,0,0.013606
3455666424,0.6875,11.5104,-0.00218166,0,0.062866
3455683020,0.6875,11.5061,-0.00218166,0,0.016596
3455724756,0.75,11.5061,-0.00218166,0,0.041736
3455833750,0.75,11.5104,-0.00218166,-0.09375,0.108994
3455872432,0.75,11.5104,-0.00218166,0,0.038682
3455881716,0.75,11.5104,-0.00218166,0,0.009284
3455921891,0.75,11.5017,-0.00109083,0.09375,0.040175
3455942538,0.75,11.5017,-0.00218166,0.09375,0.020647
3455988629,0.75,11.4974,-0.00109083,0,0.046091
3456005097,0.75,11.4974,-0.00109083,0,0.016468
3456032508,0.75,11.4974,0,0,0.027411
3456061530,0.75,11.4974,0,0,0.029022
3456083828,0.75,11.4974,0,0,0.022298
3456103146,0.75,11.5017,0,0,0.019318
3456165189,0.75,11.4931,-0.00218166,0.09375,0.062043
3456186332,0.75,11.5017,-0.00218166,0,0.021143
3456225771,0.75,11.4974,-0.00218166,0,0.039439
3456268208,0.75,11.4887,-0.00218166,0,0.042437
3456281782,0.75,11.4887,-0.00218166,0,0.013574
3456306431,0.6875,11.4887,-0.00109083,0,0.024649
3456350289,0.6875,11.48,-0.00109083,0,0.043858
3456380911,0.6875,11.4757,-0.00109083,0,0.030622
3456382882,0.6875,11.4714,0,0,0.001971
3456401801,0.6875,11.4627,0,0,0.018919
3456422144,0.75,11.454,-0.00109083,0,0.020343
3456484167,0.75,11.441,-0.00109083,0.09375,0.062023
3456502013,0.75,11.4366,-0.00218166,0.09375,0.017846
3456521563,0.75,11.4323,-0.00218166,0.09375,0.01955
3456585424,0.75,11.4279,-0.00327249,0.09375,0.063861
3456601532,0.75,11.4236,-0.00327249,0,0.016108
3456632953,0.75,11.4236,-0.00218166,0.09375,0.031421
3456681703,0.75,11.4323,-0.00218166,0.09375,0.04875
3456702109,0.75,11.4279,-0.00218166,0.09375,0.020406
3456736496,0.75,11.4279,-0.00218166,0.09375,0.034387
3456757392,0.75,11.4323,-0.00327249,0.09375,0.020896
3456777932,0.75,11.4323,-0.00327249,0.09375,0.02054
3456806797,0.6875,11.4279,-0.00218166,0,0.028865
3456867591,0.6875,11.4279,-0.00218166,0,0.060794
3456922890,0.75,11.4193,-0.00218166,0,0.055299
3456955264,0.75,11.4193,-0.00218166,0,0.032374
3456999387,0.75,11.4193,-0.00109083,0,0.044123
3457021621,0.75,11.4149,-0.00218166,0,0.022234
3457081282,0.75,11.4106,-0.00218166,0,0.059661
3457109388,0.75,11.4193,0,0,0.028106
3457175503,0.75,11.4193,-0.00218166,0,0.066115
3457185575,0.75,11.4193,-0.00109083,0,0.010072
3457205236,0.75,11.4149,-0.00218166,0,0.019661
3457222572,0.75,11.4106,-0.00109083,0,0.017336
3457302055,0.75,11.4193,-0.00218166,0,0.079483
3457321339,0.75,11.4236,-0.00218166,0,0.019284
3457354262,0.75,11.4193,-0.00327249,0,0.032923
3457367486,0.75,11.4193,-0.00327249,0,0.013224
3457381112,0.75,11.4193,-0.00218166,0,0.013626
3457403389,0.75,11.4193,-0.00218166,0,0.022277
3457421200,0.75,11.4193,-0.00218166,0,0.017811
3457448400,0.75,11.4149,-0.00327249,0,0.0272
3457489991,0.75,11.4193,-0.00436332,0,0.041591
3457501347,0.75,11.4236,-0.00218166,0,0.011356
3457534966,0.75,11.4193,-0.00218166,0.09375,0.033619
3457617882,0.75,11.4323,0,0.09375,0.082916
3457767175,0.75,11.4323,0,0.09375,0.149293
3457788732,0.75,11.4323,-0.00218166,0.09375,0.021557
3457871976,0.75,11.4323,-0.00327249,0.09375,0.083244
3457907920,0.75,11.4366,-0.00218166,0,0.035944
3457908175,0.75,11.441,-0.00327249,0,0.000255
3457921091,0.75,11.4323,-0.00218166,0,0.012916
3457992705,0.75,11.4019,-0.00218166,0,0.071614
3458002342,0.75,11.4062,-0.00436332,0,0.009637
3458036411,0.75,11.4193,-0.00436332,-0.09375,0.034069
3458068909,0.875,11.4193,-0.00436332,-0.09375,0.032498
3458113104,1,11.4019,-0.00218166,0,0.044195
3458113614,1.0625,11.3932,-0.00109083,0,0.00051
3458113833,1.0625,11.4062,-0.00109083,-0.09375,0.000219
3458122301,1.25,11.4106,-0.00109083,-0.09375,0.008468
3458172937,1.375,11.3976,-0.00109083,0,0.050636
3458198959,1.375,11.4019,0,0,0.026022
3458222359,1.6875,11.4019,0,0,0.0234
3458246767,1.75,11.4019,0,0,0.024408
3458319284,2,11.3932,0.00327249,0,0.072517
3458320852,2,11.3932,0.00327249,0,0.001568
3458345200,2,11.3932,0.00327249,0,0.024348
3458418526,2,11.3802,0.00109083,0,0.073326
3458418875,2,11.3889,0.00109083,0,0.000349
3458425723,2,11.3932,0.00218166,0,0.006848
3458459244,2,11.3889,0.00218166,0,0.033521
3458483102,2,11.3759,0.00327249,0,0.023858
3458578475,2,11.3802,0.00327249,0,0.095373
3458677844,1.875,11.3715,0.00436332,0.09375,0.099369
3458696577,2,11.3585,0.00545415,0,0.018733
3458773061,1.875,11.3498,0.00436332,0,0.076484
3458782126,1.875,11.3498,0.00327249,0,0.009065
3458801798,1.875,11.3498,0.00436332,0,0.019672
3458835109,1.875,11.3498,0.00327249,0,0.033311
3458846692,1.875,11.3498,0.00327249,0,0.011583
3458894645,1.875,11.3542,0.00109083,0.09375,0.047953
3458894968,1.875,11.3498,0.00218166,0.09375,0.000323
3458904304,1.875,11.3498,0.00218166,0.09375,0.009336
3458983709,1.75,11.3498,0.00218166,0.09375,0.079405
3459043349,1.75,11.3368,0.00218166,0.09375,0.05964
3459066894,1.75,11.3281,0.00218166,0,0.023545
3459084024,1.75,11.3194,0.00218166,0,0.01713
3459104269,1.75,11.3194,0.00218166,0,0.020245
3459120518,1.75,11.3151,0.00218166,0,0.016249
3459190274,1.75,11.3021,0,0,0.069756
3459267108,1.75,11.2847,0.00109083,0,0.076834
3459294709,1.75,11.2847,0.00218166,0,0.027601
3459327008,1.75,11.2847,0.00327249,0,0.032299
3459340824,1.75,11.2847,0.00327249,0,0.013816
3459368862,1.75,11.2804,0.00436332,0,0.028038
3459383828,1.75,11.2804,0.00327249,0,0.014966
3459404129,1.75,11.2847,0.00218166,0,0.020301
3459441741,1.75,11.2847,0.00218166,0,0.037612
3459462678,1.75,11.2847,0.00327249,0,0.020937
3459487586,1.75,11.2804,0.00327249,0.09375,0.024908
3459522562,1.75,11.2804,0.00218166,0.09375,0.034976
3459541501,1.75,11.2674,0.00218166,0.09375,0.018939
3459585178,1.75,11.263,0.00218166,0.09375,0.043677
3459605817,1.75,11.2674,0.00218166,0.09375,0.020639
3459705874,1.6875,11.2239,0.00218166,0.09375,0.100057
3459741062,1.6875,11.2153,0.00109083,0.09375,0.035188
3459778991,1.6875,11.2109,0.00109083,0.09375,0.037929
3459793421,1.6875,11.2022,0.00109083,0.09375,0.01443
3459826168,1.6875,11.2022,0.00109083,0.09375,0.032747
3459872494,1.6875,11.1936,0.00109083,0,0.046326
3459899393,1.6875,11.1849,0.00109083,0,0.026899
3459924316,1.6875,11.1849,0,0,0.024923
3459942120,1.6875,11.1806,0,0,0.017804
3459962492,1.6875,11.1762,0,0,0.020372
3500034269,1.6875,11.1762,0.00109083,0,0.071777
3500040294,1.6875,11.1545,0.00109083,0,0.006025
3500063183,1.6875,11.1502,0.00109083,0,0.022889
3500106334,1.6875,11.1415,0.00109083,0,0.043151
3500128303,1.6875,11.1198,0.00327249,0,0.021969
3500143471,1.6875,11.1198,0.00218166,0,0.015168
3500202491,1.6875,11.0981,0.00109083,0,0.05902
3500223033,1.6875,11.0938,0.00109083,0.09375,0.020542
3500240962,1.5625,11.0894,0.00109083,0.09375,0.017929
3500278457,1.5625,11.0851,0.00218166,0,0.037495
3500305475,1.5625,11.0721,0.00109083,0,0.027018
3500319780,1.5625,11.0721,0.00109083,0,0.014305
3500390281,1.375,11.0721,0,0,0.070501
3500461273,1.25,11.0677,0,0,0.070992
3500501168,1.0625,11.0503,0,0,0.039895
3500542443,1.0625,11.046,0,0,0.041275
3500563661,1,11.0417,0,0,0.021218
3500591457,1,11.0373,0,0,0.027796
3500662381,0.875,11.0156,0,0,0.070924
3500709831,0.875,10.9939,0.00218166,0,0.04745
3500720223,0.875,10.9853,0.00218166,0,0.010392
3500744064,0.875,10.9809,0.00109083,0,0.023841
3500799415,0.875,10.9809,-0.00109083,0,0.055351
3500819968,0.875,10.9549,-0.00218166,0,0.020553
3500867763,0.875,10.9418,-0.00109083,0,0.047795
3500905904,0.875,10.9245,-0.00218166,0,0.038141
3500925072,0.875,10.9201,-0.00327249,0,0.019168
3500942394,0.875,10.9071,-0.00436332,0,0.017322
3500959802,0.875,10.8984,-0.00436332,0,0.017408
3500981437,0.875,10.8854,-0.00545415,0,0.021635
3501003651,0.875,10.8811,-0.00436332,0,0.022214
3501045432,0.875,10.8594,-0.00218166,0,0.041781
3501083653,0.875,10.8507,-0.00109083,0,0.038221
3501134355,1,10.829,0,0,0.050702
3501142828,1,10.8247,0,0,0.008473
3501182897,1,10.8333,-0.00218166,0,0.040069
3501206565,1.0625,10.8247,-0.00109083,0,0.023668
3501240019,1.0625,10.8116,-0.00109083,0,0.033454
3501274335,1.0625,10.8073,-0.00109083,0,0.034316
3501301409,1.0625,10.7943,-0.00109083,-0.09375,0.027074
3501321026,1.0625,10.7856,0,-0.09375,0.019617
3501410764,1.0625,10.7552,-0.00109083,0,0.089738
3501423763,1.0625,10.7422,-0.00109083,0,0.012999
3501471562,1.0625,10.7292,0,0,0.047799
3501481001,1.0625,10.7205,0,0,0.009439
3501507966,1.0625,10.6944,-0.00109083,0,0.026965
3501519632,1.0625,10.6814,0,0,0.011666
3501540183,1.0625,10.6684,0,0,0.020551
3501576774,1.0625,10.6554,0.00109083,0,0.036591
3501609552,1.0625,10.6511,0,0,0.032778
3501640288,1.1875,10.6076,0.00109083,0.09375,0.030736
3501662078,1.1875,10.6033,0,0.09375,0.02179
3501725274,1.25,10.5642,0,0,0.063196
3501784978,1.375,10.5295,0,0,0.059704
3501829179,1.375,10.5165,0,0,0.044201
3501866143,1.5625,10.4731,0,0,0.036964
3501900106,1.6875,10.4601,0,0,0.033963
3501919824,1.6875,10.4297,0,0.09375,0.019718
3501944130,1.6875,10.408,0,0.09375,0.024306
3501986502,1.6875,10.3733,0,0,0.042372
3502022508,1.6875,10.3342,0.00109083,0,0.036006
3502041547,1.6875,10.3342,0.00109083,0,0.019039
3502074013,1.75,10.3082,0.00218166,0,0.032466
3502097708,1.75,10.2908,0.00218166,0,0.023695
3502106778,1.75,10.2908,0.00218166,0,0.00907
3502119653,1.75,10.2778,0.00218166,0,0.012875
3502187961,1.6875,10.2387,0.00327249,0,0.068308
3502192805,1.75,10.217,0.00327249,0.09375,0.004844
3502216801,1.75,10.2083,0.00218166,0.09375,0.023996
3502246082,1.75,10.1693,0.00109083,0.09375,0.029281
3502273746,1.75,10.1519,0.00109083,0.09375,0.027664
3502286527,1.75,10.1389,0.00327249,0.09375,0.012781
3502299106,1.75,10.1259,0.00327249,0.09375,0.012579
3502319573,1.75,10.1042,0.00327249,0.09375,0.020467
3502340509,1.6875,10.0825,0.00218166,0.09375,0.020936
3502365870,1.6875,10.0651,0.00218166,0.09375,0.025361
3502382086,1.6875,10.0434,0.00218166,0.09375,0.016216
3502400183,1.5625,10.0174,0.00109083,0.09375,0.018097
3502441426,1.5625,9.99567,0.00109083,0.09375,0.041243
3502497594,1.5625,9.91753,0.00109083,0,0.056168
3502540009,1.5625,9.84808,0.00109083,0,0.042415
3502560740,1.5625,9.81772,0,0,0.020731
3502585040,1.5,9.79167,0,0,0.0243
3502622577,1.5,9.74392,-0.00109083,0,0.037537
3502647655,1.5,9.71789,0,0,0.025078
3502663883,1.5,9.69617,0,0.09375,0.016228
3502681141,1.5,9.67447,0,0,0.017258
3502719824,1.5,9.61806,0.00109083,0,0.038683
3502740881,1.5,9.59636,0.00218166,0,0.021057
3502810976,1.5,9.52256,0.00109083,0,0.070095
3502845623,1.5,9.47483,0.00109083,0,0.034647
3502860152,1.5,9.45311,0,0,0.014529
3502879763,1.5,9.43578,0,0.09375,0.019611
3502920246,1.375,9.38803,0.00109083,0.09375,0.040483
3502939934,1.375,9.36633,0.00109083,0.09375,0.019688
