speed_f,yaw_rate_f,longitude_acc_f,lateral_acc_f,X_f,Y_f,PHI_f
10.5461,0.0177083,0.0120309,-0.223318,67.1678,-2.10088,-0.0479707
10.5479,0.0176268,0.0115828,-0.223192,67.3702,-2.11013,-0.0476673
10.5516,0.0174986,0.0115636,-0.223086,67.5912,-2.11962,-0.0473563
10.5525,0.0172647,0.0109755,-0.222951,67.7874,-2.12871,-0.0471389
10.5523,0.0170625,0.010409,-0.222849,68.0129,-2.13948,-0.0468641
10.5532,0.0167622,0.00987705,-0.222764,68.2075,-2.14843,-0.0466911
10.5539,0.0165112,0.00948751,-0.222699,68.4312,-2.15876,-0.0464548
10.5526,0.0162642,0.00873961,-0.222623,68.6394,-2.16893,-0.0462476
10.5506,0.0160342,0.00327592,-0.222551,68.8519,-2.17925,-0.0460315
10.5489,0.0157793,-0.00249172,-0.222468,69.0497,-2.18869,-0.0458553
10.5457,0.0155406,-0.00733832,-0.222398,69.266,-2.19945,-0.0456493
10.542,0.0152426,-0.00747293,-0.22227,69.4688,-2.2099,-0.0454984
10.5386,0.0149403,-0.00762237,-0.222164,69.6911,-2.22112,-0.0453281
10.5359,0.0145923,-0.00759449,-0.222037,69.8948,-2.23126,-0.0452148
10.5368,0.0142346,-0.00704787,-0.221926,70.1128,-2.24086,-0.045094
10.5373,0.0138997,-0.00658178,-0.221809,70.3248,-2.25031,-0.0449785
10.5396,0.0136299,-0.00589027,-0.2217,70.5459,-2.25958,-0.044825
10.5414,0.0133449,-0.00519967,-0.221543,70.7296,-2.26731,-0.044735
10.5427,0.0131789,-0.00475413,-0.221449,70.9679,-2.27755,-0.0445192
10.5406,0.0129338,-0.00476677,-0.221305,71.1603,-2.28684,-0.0444068
10.5409,0.0126705,-0.00445655,-0.221186,71.3713,-2.29616,-0.0442862
10.5457,0.0122696,-0.00345704,-0.221152,71.569,-2.30348,-0.0442608
10.5503,0.0118958,0.00208618,-0.221123,71.7801,-2.31164,-0.044214
10.5542,0.0114789,0.00709483,-0.221095,71.9945,-2.32022,-0.044195
10.5567,0.0111337,0.0110392,-0.221071,72.2286,-2.33011,-0.0441249
10.5595,0.0106959,0.0209196,-0.22104,72.4332,-2.33892,-0.0441448
10.5619,0.0102389,0.0316441,-0.221003,72.6202,-2.34718,-0.0442034
10.5639,0.00987566,0.0398859,-0.220972,72.826,-2.35634,-0.0442019
10.5673,0.00964492,0.0458655,-0.220914,73.0699,-2.36671,-0.0440993
10.568,0.00919212,0.0553944,-0.220809,73.2489,-2.37525,-0.0441844
10.5681,0.00887026,0.0570741,-0.220731,73.4573,-2.38495,-0.0441805
10.5702,0.00856272,0.058765,-0.220662,73.6792,-2.39464,-0.044164
10.5723,0.00820102,0.0606848,-0.220578,73.8802,-2.40341,-0.0442018
10.576,0.0079098,0.0624588,-0.220508,74.1014,-2.41256,-0.044192
10.5794,0.00765934,0.0639445,-0.220484,74.3387,-2.42254,-0.0441536
10.5883,0.00724609,0.0672076,-0.220438,74.5075,-2.42767,-0.0442628
10.5917,0.00699274,0.0685377,-0.220453,74.7337,-2.4372,-0.04425
10.5961,0.00676823,0.0701772,-0.220471,74.9404,-2.44548,-0.0442398
10.5965,0.00651792,0.0709501,-0.220487,75.1628,-2.4558,-0.0442388
10.5981,0.00621874,0.0720991,-0.220507,75.3625,-2.4647,-0.0442853
10.6006,0.00598949,0.0729758,-0.220483,75.6031,-2.47519,-0.0442735
10.6032,0.00555074,0.0745521,-0.220436,75.7718,-2.48238,-0.0444281
10.6067,0.00530274,0.0754878,-0.220411,76.0066,-2.49233,-0.0444461
10.6059,0.00494311,0.0760607,-0.220374,76.1977,-2.50171,-0.0445562
10.6068,0.00470944,0.0765504,-0.220349,76.4326,-2.5125,-0.0445801
10.6096,0.00434302,0.0776729,-0.220309,76.6156,-2.52037,-0.0447093
10.6135,0.00413609,0.0827417,-0.220282,76.8405,-2.53001,-0.044736
10.62,0.00391616,0.0891904,-0.220302,77.0384,-2.53768,-0.0447856
10.6244,0.0037797,0.0937912,-0.220318,77.2636,-2.54721,-0.0447812
10.63,0.0036255,0.0989927,-0.220336,77.4724,-2.55567,-0.044796
10.6337,0.00352477,0.103082,-0.220309,77.6965,-2.56544,-0.0447778
10.6381,0.00330472,0.108476,-0.220208,77.885,-2.57341,-0.0448432
10.6428,0.0031834,0.112201,-0.220136,78.1092,-2.58292,-0.044844
10.6496,0.00296884,0.116737,-0.219995,78.3127,-2.59082,-0.0449081
10.6551,0.00280544,0.12002,-0.219886,78.5439,-2.60047,-0.0449388
10.6587,0.00251993,0.12374,-0.21974,78.744,-2.60934,-0.0450529
10.6621,0.00224039,0.126828,-0.219659,78.9561,-2.61886,-0.0451664
10.6668,0.00190362,0.13026,-0.219569,79.1569,-2.62744,-0.0453219
10.6717,0.00158301,0.132897,-0.219586,79.3825,-2.63723,-0.0454699
10.6779,0.00118416,0.141596,-0.219731,79.5808,-2.64562,-0.0456754
10.6814,0.000835162,0.143569,-0.219943,79.8001,-2.65568,-0.0458568
10.6849,0.000573704,0.14085,-0.220171,80.0126,-2.66516,-0.0459945
10.6863,0.000393007,0.138021,-0.220295,80.2289,-2.67551,-0.0460897
10.6866,0.000269305,0.134924,-0.22026,80.4324,-2.68551,-0.0461556
10.692,0.00023396,0.1333,-0.220149,80.666,-2.69543,-0.0461706
10.7023,2.30428e-06,0.131308,-0.219913,81.6586,-2.04894,-0.0398754
10.7051,-7.67511e-05,0.125782,-0.219733,81.9033,-2.05871,-0.0398786
10.7074,-0.000353142,0.116668,-0.219339,82.0854,-2.06595,-0.0398955
10.7108,-0.000619375,0.109662,-0.218997,82.2812,-2.07367,-0.0399214
10.7144,-0.000812452,0.10473,-0.218742,82.5079,-2.0826,-0.039952
10.7274,-0.000815992,0.100748,-0.218499,82.7702,-2.0851,-0.020192
10.7388,-0.000936085,0.101593,-0.218351,82.9741,-2.08888,-0.0202121
10.732,-0.000914384,0.0997012,-0.218328,83.2229,-2.09441,-0.0202324
10.7131,-0.000837264,0.0959039,-0.218353,83.4147,-2.09972,-0.0202429
10.7135,-0.000430973,0.0906888,-0.218322,83.8642,-2.08666,-0.00953401
10.7204,-0.000381266,0.0864673,-0.218234,84.0723,-2.08845,-0.00954052
10.7268,-0.00050618,0.0825757,-0.218149,84.2844,-2.09023,-0.00955511
10.7282,-0.000806283,0.0780418,-0.218007,84.4935,-2.09223,-0.00958699
10.7351,-0.00124474,0.079481,-0.217874,84.7094,-2.09385,-0.00964293
10.7411,-0.00168579,0.0806716,-0.217746,84.9301,-2.09556,-0.00971588
10.7434,-0.00243601,0.0813218,-0.21762,85.0076,-2.16585,-0.0594235
10.7511,-0.00277586,0.0882208,-0.217463,85.2069,-2.17749,-0.0594818
10.7598,-0.00296982,0.0978262,-0.217342,85.4344,-2.19068,-0.0595517
10.7679,-0.00317182,0.109044,-0.217186,85.6353,-2.20224,-0.0596222
10.7753,-0.00308984,0.117036,-0.217115,86.1163,-2.15859,-0.0657546
10.7813,-0.00323408,0.125886,-0.217029,86.3288,-2.17245,-0.0658214
10.7895,-0.00342478,0.129985,-0.216994,86.5313,-2.18548,-0.0658932
10.7981,-0.00358927,0.138293,-0.216962,86.7456,-2.19923,-0.0659737
10.8057,-0.00372023,0.144756,-0.216937,86.9839,-2.2146,-0.0660652
10.813,-0.00380712,0.151422,-0.216956,87.2468,-2.21211,-0.0554076
10.8193,-0.00396414,0.153512,-0.216978,87.4608,-2.22385,-0.0554893
10.8238,-0.00410976,0.155561,-0.217086,87.6513,-2.23435,-0.0555673
10.8289,-0.00420103,0.156911,-0.217155,87.8886,-2.24743,-0.0556643
10.836,-0.00434536,0.159214,-0.217185,88.0731,-2.25735,-0.055749
10.8429,-0.00437668,0.16062,-0.217158,88.3629,-2.21497,-0.0594456
10.8464,-0.00449197,0.161854,-0.217121,88.5643,-2.22694,-0.0595314
10.8482,-0.00457386,0.158396,-0.217139,88.8006,-2.24111,-0.0596342
10.8493,-0.0046842,0.153942,-0.217165,89.0005,-2.25317,-0.0597268
10.8522,-0.00477464,0.150599,-0.217187,89.2174,-2.26615,-0.0598289
10.8525,-0.00482824,0.147075,-0.217155,89.4359,-2.27949,-0.059931
10.8548,-0.00480517,0.144381,-0.217173,89.5018,-2.27624,-0.0289633
10.8543,-0.0047873,0.140192,-0.217202,89.6904,-2.28181,-0.0290461
10.8564,-0.00474255,0.13756,-0.217284,89.9117,-2.28828,-0.0291412
10.8611,-0.00470021,0.135525,-0.217305,90.1366,-2.2947,-0.0292363
10.8646,-0.0046889,0.133075,-0.217269,90.3445,-2.3007,-0.0293252
10.8642,-0.0046441,0.135124,-0.217179,90.5584,-2.30728,-0.0294127
10.8646,-0.00463585,0.137006,-0.217043,90.7804,-2.31408,-0.0295066
10.8664,-0.00462714,0.134318,-0.216896,90.9934,-2.32047,-0.0295963
10.871,-0.00468312,0.132409,-0.216813,91.2168,-2.32681,-0.0297001
10.8757,-0.00473792,0.135107,-0.21673,91.4398,-2.33316,-0.0298054
10.8782,-0.00479376,0.137443,-0.216643,91.6576,-2.33971,-0.0299106
10.8804,-0.00477894,0.13987,-0.216483,91.8632,-2.34595,-0.0299983
10.8852,-0.00476757,0.142012,-0.216357,92.0951,-2.35262,-0.0300978
10.888,-0.00475322,0.144335,-0.216192,92.2978,-2.35871,-0.0301834
10.8933,-0.00480317,0.146376,-0.216063,92.5274,-2.36523,-0.0302954
10.8969,-0.00482459,0.148367,-0.215911,92.7385,-2.37151,-0.0303938
10.9008,-0.00484393,0.150164,-0.215713,92.9571,-2.37799,-0.0304956
10.9069,-0.00489465,0.152155,-0.215521,93.1793,-2.38414,-0.0306081
10.9094,-0.00497216,0.149757,-0.215394,93.4534,-2.39279,-0.0307528
10.9035,-0.00534548,0.142288,-0.215096,93.6048,-2.39914,-0.0309302
10.9115,-0.00546305,0.14069,-0.214973,93.8403,-2.40525,-0.0310811
10.9183,-0.00555004,0.138952,-0.214897,94.0756,-2.41164,-0.0312259
10.9208,-0.00556972,0.13711,-0.214878,94.3534,-2.42051,-0.0313734
10.9225,-0.00571772,0.131478,-0.214802,94.4948,-2.42484,-0.0314941
10.9269,-0.00573899,0.129897,-0.214727,94.7325,-2.43191,-0.0316257
10.9319,-0.00582031,0.127465,-0.2146,94.9147,-2.43687,-0.0317495
10.9369,-0.00586397,0.126258,-0.21453,95.1602,-2.44408,-0.0318957
10.9345,-0.00597363,0.123259,-0.214416,95.3535,-2.45141,-0.032039
10.9315,-0.00604675,0.120936,-0.214289,95.5868,-2.46034,-0.0321934
10.9283,-0.00621385,0.118348,-0.214122,95.7911,-2.46834,-0.0323693
10.9278,-0.00628412,0.116566,-0.213935,96.0184,-2.47647,-0.0325256
10.9308,-0.00625733,0.115222,-0.213779,96.2297,-2.4831,-0.0326367
10.9363,-0.00620342,0.114482,-0.213696,96.4556,-2.48955,-0.0327446
10.943,-0.00607877,0.118601,-0.213663,96.6722,-2.49551,-0.0328171
10.9459,-0.00598581,0.122138,-0.213566,96.8815,-2.50232,-0.0328952
10.9512,-0.00588082,0.121039,-0.213485,97.1117,-2.50906,-0.0329773
10.9583,-0.00579603,0.125018,-0.213451,97.3236,-2.5148,-0.0330553
10.9596,-0.00575069,0.122961,-0.213548,97.5383,-2.52216,-0.0331494
10.9612,-0.00584136,0.125781,-0.2137,97.7572,-2.5298,-0.0333038
10.9648,-0.0059247,0.124183,-0.213897,97.9826,-2.53693,-0.0334606
10.9701,-0.00606371,0.122959,-0.214034,98.2127,-2.5438,-0.033647
10.9711,-0.00612155,0.115077,-0.214217,98.4121,-2.55059,-0.0337834
10.9705,-0.00616291,0.105041,-0.21424,98.6447,-2.55894,-0.0339321
10.975,-0.00606409,0.094077,-0.214073,98.8522,-2.56476,-0.034003
10.9812,-0.00594435,0.089804,-0.213805,99.0707,-2.57066,-0.034068
10.9841,-0.0058008,0.085432,-0.21337,99.2945,-2.57776,-0.0341216
10.9865,-0.00579166,0.0775656,-0.212986,99.5325,-2.58538,-0.034243
10.9921,-0.00585458,0.0631937,-0.21255,99.741,-2.59059,-0.0343832
10.9995,-0.00601862,0.0556685,-0.212207,99.9544,-2.59569,-0.0345764
11.0093,-0.00610703,0.0539203,-0.211923,100.167,-2.60023,-0.0347361
11.0102,-0.00609325,0.0518744,-0.211822,100.436,-2.60962,-0.0348784
11.0006,-0.00587514,0.0397644,-0.211862,100.621,-2.61879,-0.034873
10.9894,-0.00569663,0.0312213,-0.212015,100.843,-2.6299,-0.0349025
10.9702,-0.00546227,0.0211103,-0.212258,101.05,-2.64296,-0.034892
10.9728,-0.00529751,0.0111575,-0.212411,101.272,-2.64948,-0.0349189
10.9806,-0.00533675,0.00691749,-0.212439,101.488,-2.6544,-0.0350434
10.9785,-0.00540607,0.00160617,-0.212408,101.709,-2.66264,-0.0351866
10.9772,-0.00567558,0.00131494,-0.212317,101.928,-2.67081,-0.0354336
10.9819,-0.00584083,0.00197162,-0.212284,102.144,-2.67699,-0.0356312
10.9883,-0.0060634,0.00283646,-0.212252,102.363,-2.68284,-0.0358641
10.9899,-0.00610132,0.00296706,-0.212227,102.613,-2.6913,-0.036022
10.9897,-0.00602957,0.00900675,-0.212184,102.802,-2.69853,-0.0360893
10.9887,-0.00589563,0.0125824,-0.212156,103.037,-2.70754,-0.0361473
10.9887,-0.00567221,0.0167565,-0.212185,103.254,-2.71563,-0.0361443
10.9918,-0.00548505,0.0212941,-0.212215,103.466,-2.72259,-0.0361538
10.9889,-0.005311,0.0196289,-0.212244,103.683,-2.73141,-0.0361681
10.9869,-0.00525334,0.018311,-0.212214,103.913,-2.74044,-0.0362481
10.9845,-0.00518725,0.0168595,-0.212179,104.124,-2.74889,-0.0363131
10.9837,-0.00519456,0.0158831,-0.212097,104.358,-2.75773,-0.0364276
10.9847,-0.00520336,0.015081,-0.212061,104.567,-2.76508,-0.0365315
10.9819,-0.00530641,0.0138396,-0.212031,104.793,-2.77432,-0.0366952
10.9751,-0.00534679,0.0119946,-0.211997,105.006,-2.78437,-0.0368207
10.972,-0.00534946,0.0109427,-0.211971,105.253,-2.79452,-0.0369423
10.9707,-0.00521292,0.00991747,-0.211925,105.438,-2.80178,-0.0369567
10.9675,-0.00512837,0.00465879,-0.211896,105.669,-2.81115,-0.0370194
10.9585,-0.00500915,-0.00150015,-0.211865,105.894,-2.82211,-0.037058
10.9486,-0.00494749,-0.0137489,-0.211828,106.099,-2.83229,-0.0371167
10.9427,-0.00489483,-0.0234516,-0.211732,106.315,-2.84164,-0.0371849
10.9388,-0.00481987,-0.0271092,-0.211593,106.547,-2.85118,-0.0372463
10.9328,-0.00473095,-0.0315458,-0.211423,106.756,-2.86053,-0.0372882
10.9281,-0.0046506,-0.0400962,-0.211264,106.973,-2.86944,-0.0373361
10.9215,-0.0046098,-0.0480323,-0.211115,107.196,-2.87927,-0.0374079
10.9134,-0.00447691,-0.0556228,-0.210913,107.423,-2.88968,-0.0374278
10.9066,-0.00432206,-0.0637951,-0.210669,107.629,-2.89881,-0.0374238
10.9051,-0.00416733,-0.069478,-0.210468,107.857,-2.90703,-0.0374252
10.9016,-0.00402491,-0.0762226,-0.210295,108.064,-2.91513,-0.0374224
10.895,-0.00387002,-0.0823416,-0.210142,108.285,-2.9247,-0.0374145
10.8925,-0.00368856,-0.0874433,-0.209991,108.506,-2.93293,-0.0373884
10.8924,-0.00342333,-0.0917535,-0.209845,108.733,-2.94051,-0.0373114
10.8938,-0.0031103,-0.0911791,-0.209666,108.937,-2.94709,-0.0371938
10.8925,-0.00288294,-0.0909947,-0.209549,109.189,-2.95614,-0.0371342
10.8887,-0.00249817,-0.0912594,-0.209364,109.391,-2.96423,-0.0369638
10.8875,-0.00211405,-0.0911159,-0.209191,109.599,-2.97169,-0.0367872
10.8871,-0.00178593,-0.0908356,-0.208976,109.82,-2.97927,-0.0366384
10.8873,-0.00151777,-0.0860997,-0.208776,110.049,-2.98714,-0.036519
10.8881,-0.00113234,-0.0807557,-0.208465,110.258,-2.99416,-0.036322
10.886,-0.000791382,-0.0772093,-0.208178,110.498,-3.00309,-0.0361473
10.8869,-0.000194535,-0.0716725,-0.207731,110.691,-3.00952,-0.03581
10.8856,0.000297752,-0.0677986,-0.207373,110.907,-3.01729,-0.0355236
10.8838,0.000673772,-0.0649306,-0.207145,111.151,-3.02611,-0.0352958
10.8842,0.00123617,-0.0604735,-0.206869,111.347,-3.03265,-0.0349514
10.8831,0.00164136,-0.0572478,-0.206645,111.564,-3.04027,-0.0346871
10.8812,0.00198581,-0.0546796,-0.20645,111.797,-3.04862,-0.0344485
10.8805,0.00232907,-0.0514587,-0.206205,112.004,-3.05576,-0.0342073
10.8813,0.00259494,-0.0484849,-0.206048,112.222,-3.06272,-0.0340029
10.8804,0.00280005,-0.0461096,-0.205904,112.45,-3.07049,-0.0338269
10.8821,0.00294031,-0.0434291,-0.205758,112.676,-3.0774,-0.0336855
10.8826,0.0031154,-0.0404853,-0.205568,112.874,-3.08376,-0.0335277
10.8791,0.00320459,-0.0394948,-0.20547,113.15,-3.09389,-0.0333959
10.8697,0.00337014,-0.0450351,-0.205217,113.322,-3.10217,-0.0332469
10.8631,0.00342809,-0.0480282,-0.205075,113.552,-3.11152,-0.0331413
10.8556,0.0034973,-0.0514457,-0.204901,113.759,-3.12033,-0.0330349
10.8481,0.0035637,-0.0546352,-0.204727,113.965,-3.12913,-0.0329287
10.8447,0.003693,-0.0617079,-0.204563,114.179,-3.13652,-0.0327814
10.8424,0.00377624,-0.0677091,-0.204413,114.401,-3.1438,-0.0326558
10.8389,0.00387499,-0.0729263,-0.204284,114.641,-3.15197,-0.0325135
10.8351,0.00398736,-0.0741531,-0.204133,114.863,-3.15985,-0.0323672
10.8336,0.00427062,-0.0752803,-0.203922,115.051,-3.16588,-0.0321282
10.834,0.00451073,-0.0757616,-0.203827,115.267,-3.1721,-0.0318991
10.8309,0.00471096,-0.0767533,-0.203799,115.482,-3.17938,-0.0316894
10.8248,0.00491022,-0.0822499,-0.203774,115.713,-3.18784,-0.0314696
10.8238,0.00512015,-0.0826216,-0.203667,115.917,-3.19398,-0.0312513
10.8257,0.00531109,-0.0824129,-0.203583,116.146,-3.1999,-0.0310284
10.822,0.0054855,-0.0831264,-0.203555,116.362,-3.20719,-0.0308176
10.8099,0.00570526,-0.0851354,-0.203524,116.569,-3.21693,-0.0305804
10.8021,0.00590244,-0.0863262,-0.203362,116.784,-3.22542,-0.0303483
10.7951,0.00608041,-0.0873177,-0.203211,117.007,-3.23383,-0.0301195
10.7966,0.00628317,-0.0824961,-0.20294,117.231,-3.2397,-0.0298713
10.7988,0.00655116,-0.077171,-0.202621,117.438,-3.24487,-0.0295894
10.8015,0.00672047,-0.0724472,-0.202394,117.653,-3.25007,-0.0293565
10.8001,0.00678374,-0.0685615,-0.202231,117.867,-3.25653,-0.0291853
10.7988,0.00684359,-0.0649606,-0.202072,118.083,-3.263,-0.0290133
10.7945,0.00685848,-0.0632525,-0.201939,118.365,-3.27213,-0.028826
10.7882,0.00690824,-0.0572581,-0.201324,118.513,-3.27853,-0.0287015
10.793,0.00698566,-0.0537819,-0.201071,118.745,-3.28337,-0.0285067
10.7975,0.00697057,-0.0446663,-0.200817,118.948,-3.28785,-0.028384
10.7951,0.00689757,-0.0385068,-0.200672,119.174,-3.29513,-0.0282822
10.7915,0.00681088,-0.0315172,-0.200419,119.377,-3.30224,-0.0282044
10.7927,0.00674637,-0.0298194,-0.200112,119.61,-3.30831,-0.028096
10.7968,0.00658183,-0.0272922,-0.199596,119.808,-3.31249,-0.0280714
10.7919,0.00635195,-0.0265731,-0.199245,120.025,-3.32014,-0.0280774
10.7897,0.00614278,-0.025554,-0.198978,120.25,-3.32711,-0.0280708
10.7922,0.00582343,-0.0236309,-0.198728,120.454,-3.33203,-0.0281473
10.7933,0.00553687,-0.0221246,-0.198565,120.665,-3.3376,-0.0282061
10.7905,0.00532137,-0.0215566,-0.198387,120.908,-3.34529,-0.0282112
10.7865,0.0050247,-0.0206508,-0.198095,121.096,-3.35191,-0.0282973
10.7872,0.00487851,-0.0239238,-0.197881,121.317,-3.35767,-0.0282825
10.7872,0.004735,-0.0271497,-0.19773,121.537,-3.36357,-0.0282695
10.7807,0.0045765,-0.0367602,-0.197703,121.743,-3.37088,-0.0282749
10.7762,0.00439666,-0.0450409,-0.197748,121.954,-3.37766,-0.028294
10.775,0.00426606,-0.0519085,-0.197724,122.173,-3.3836,-0.0282838
10.7737,0.00413147,-0.0588069,-0.19763,122.385,-3.38931,-0.0282813
10.7678,0.00404664,-0.0610224,-0.197608,122.612,-3.39718,-0.0282457
10.7626,0.0039541,-0.0631771,-0.197731,122.825,-3.40441,-0.0282215
10.7634,0.00389495,-0.0643859,-0.197937,123.032,-3.40951,-0.0281814
10.7636,0.0039098,-0.0655512,-0.198063,123.244,-3.41495,-0.0280957
10.763,0.00397242,-0.0627285,-0.198096,123.491,-3.42174,-0.027968
10.7581,0.00412659,-0.0588371,-0.198062,123.675,-3.42835,-0.0278063
10.7544,0.00429873,-0.0561989,-0.198104,123.893,-3.43534,-0.0276184
10.7568,0.00456312,-0.052795,-0.198146,124.112,-3.44036,-0.0273705
10.7614,0.00480116,-0.0493849,-0.198124,124.339,-3.44482,-0.0271296
10.7664,0.00509762,-0.0454933,-0.198094,124.54,-3.44847,-0.02686
10.7697,0.00529052,-0.0426601,-0.198072,124.767,-3.45326,-0.0266353
10.7746,0.00552422,-0.0392754,-0.197966,124.97,-3.45693,-0.0263933
10.7801,0.00565396,-0.0316684,-0.197874,125.188,-3.46098,-0.0262027
10.785,0.00571464,-0.0244836,-0.197849,125.405,-3.4652,-0.0260522
10.7928,0.00570653,-0.017154,-0.197755,125.619,-3.46845,-0.0259433
10.8001,0.00566564,-0.0104344,-0.197663,125.837,-3.47195,-0.0258533
10.804,0.00556148,-0.00467858,-0.197506,126.056,-3.47659,-0.0258015
10.8077,0.00537761,0.00121226,-0.197331,126.264,-3.48109,-0.0258065
10.8084,0.0051789,0.0059622,-0.19717,126.48,-3.48672,-0.0258201
10.8109,0.00497456,0.0103186,-0.196963,126.708,-3.49211,-0.0258351
10.815,0.00468737,0.0156284,-0.196701,126.91,-3.49641,-0.0259171
10.817,0.00440347,0.0198503,-0.196466,127.123,-3.50167,-0.0259979
10.8166,0.00415437,0.0231126,-0.196254,127.348,-3.50806,-0.0260581
10.8165,0.00383079,0.0268588,-0.196001,127.554,-3.51388,-0.0261766
10.8185,0.00355237,0.0303014,-0.195776,127.773,-3.51938,-0.0262692
10.8214,0.00327328,0.0338083,-0.195544,127.988,-3.52452,-0.0263691
10.8223,0.00299423,0.0368822,-0.195376,128.199,-3.53029,-0.0264757
10.8206,0.00277056,0.0392606,-0.195216,128.417,-3.53703,-0.0265524
10.8183,0.00259304,0.0413085,-0.195062,128.639,-3.54414,-0.0266041
10.8172,0.00243455,0.0437667,-0.194888,128.847,-3.55048,-0.0266513
10.8164,0.00228931,0.0459696,-0.194793,129.061,-3.55692,-0.0266922
10.8181,0.00216371,0.0481938,-0.19471,129.288,-3.56289,-0.0267209
10.8181,0.00201486,0.0504883,-0.194607,129.493,-3.56883,-0.0267712
10.8198,0.00188433,0.0526772,-0.194513,129.708,-3.57453,-0.0268112
10.8223,0.00176259,0.0548077,-0.194424,129.928,-3.58007,-0.0268476
10.8233,0.00163568,0.0567111,-0.194254,130.14,-3.58594,-0.026891
10.8262,0.00151941,0.0587069,-0.194094,130.358,-3.59135,-0.0269295
10.829,0.00143931,0.0605866,-0.194002,130.575,-3.59679,-0.0269482
10.8317,0.00139322,0.062414,-0.193906,130.788,-3.60215,-0.0269482
10.8332,0.00135364,0.0637881,-0.193821,131.014,-3.60826,-0.0269433
10.8346,0.00130877,0.0652921,-0.193798,131.224,-3.61394,-0.0269447
10.8386,0.00126655,0.0670537,-0.193774,131.436,-3.61888,-0.0269451
10.8427,0.00122792,0.0686689,-0.193822,131.654,-3.62394,-0.0269433
10.8451,0.00119228,0.0698786,-0.193867,131.879,-3.62973,-0.0269398
10.8458,0.00118888,0.0709289,-0.193843,132.087,-3.63562,-0.026919
10.8495,0.0011859,0.0722723,-0.193751,132.306,-3.64082,-0.0268968
10.8577,0.00121466,0.0741758,-0.193665,132.531,-3.64476,-0.0268545
10.8642,0.00124789,0.0758887,-0.193482,132.738,-3.64868,-0.0268109
10.8657,0.0012767,0.07191,-0.193318,132.956,-3.6543,-0.0267681
10.8671,0.00127155,0.0684995,-0.193172,133.186,-3.66031,-0.0267442
10.8699,0.00126509,0.064592,-0.192982,133.389,-3.66496,-0.0267245
10.8739,0.00125978,0.0616688,-0.192891,133.608,-3.66976,-0.0267023
10.8757,0.00125533,0.0589615,-0.192872,133.845,-3.67579,-0.0266775
10.8802,0.00129088,0.0614982,-0.192845,134.04,-3.68,-0.026633
10.8848,0.00131835,0.0635139,-0.192824,134.258,-3.68476,-0.0265902
10.8868,0.00137654,0.064955,-0.192803,134.481,-3.69053,-0.0265274
10.8886,0.00147183,0.0663993,-0.19278,134.696,-3.69609,-0.0264415
10.8899,0.00152873,0.0676547,-0.192758,134.911,-3.70188,-0.0263772
10.8899,0.00154671,0.0684778,-0.192675,135.143,-3.70853,-0.0263336
10.8893,0.00160767,0.0694805,-0.192568,135.347,-3.71457,-0.026267
10.8911,0.00162531,0.0706067,-0.192475,135.566,-3.72025,-0.0262238
10.8947,0.00160915,0.0719405,-0.192384,135.786,-3.72538,-0.0262008
10.8987,0.0015925,0.0733269,-0.192287,136,-3.73019,-0.0261795
10.903,0.00161068,0.0746257,-0.192265,136.219,-3.73505,-0.0261364
10.9053,0.00162748,0.0800221,-0.192313,136.443,-3.74095,-0.0260929
10.9044,0.00161006,0.0851544,-0.192367,136.656,-3.74764,-0.0260719
10.906,0.00162768,0.0853852,-0.192501,136.875,-3.7534,-0.0260287
10.9073,0.00170554,0.0811634,-0.192481,137.103,-3.75926,-0.0259465
10.9098,0.00187115,0.0766092,-0.192297,137.312,-3.76402,-0.0258117
10.912,0.0020542,0.0774281,-0.192051,137.528,-3.7694,-0.0256615
10.9145,0.00217952,0.0781638,-0.191902,137.759,-3.77505,-0.0255407
10.9166,0.00210361,0.0736449,-0.191714,137.965,-3.77985,-0.0255466
10.9195,0.00200931,0.0701657,-0.191555,138.188,-3.78492,-0.0255617
10.9231,0.00182302,0.0670109,-0.191262,138.413,-3.78979,-0.0256352
10.9284,0.00164767,0.0637242,-0.190914,138.62,-3.79358,-0.0257091
10.9389,0.00146273,0.0618265,-0.190676,138.838,-3.79603,-0.0257904
10.9382,0.00139259,0.0586246,-0.190594,139.071,-3.80253,-0.0258025
10.9217,0.00138152,0.0522596,-0.19057,139.272,-3.8133,-0.0257837
10.9118,0.00143952,0.0478655,-0.190623,139.492,-3.82236,-0.0257201
10.9146,0.0015204,0.045884,-0.190605,139.724,-3.8276,-0.0256395
10.9176,0.00146739,0.0434929,-0.190499,139.93,-3.83205,-0.0256437
10.9186,0.00142077,0.0411873,-0.190403,140.145,-3.83737,-0.0256436
10.9219,0.00132034,0.039603,-0.190319,140.375,-3.84241,-0.0256756
10.9252,0.00120849,0.0378497,-0.190222,140.59,-3.847,-0.0257187
10.9252,0.00102377,0.035614,-0.190043,140.801,-3.85256,-0.0258097
